age,workclass,fnlwgt,education,edu_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0.602739726,Self-emp-not-inc,0.356481793,7th-8th,0.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.142857143,United-States,<=50K
0.328767123,Self-emp-not-inc,0.224742311,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0.520547945,Private,0.365149954,HS-grad,0.533333333,Widowed,Other-service,Unmarried,White,Female,0,0,0.142857143,United-States,<=50K
0.260273973,Private,0.30064006,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.428571429,United-States,<=50K
0.054794521,Private,0.13153585,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.547945205,Self-emp-not-inc,0.366095635,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.575342466,Private,0.227455102,11th,0.4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.575342466,Private,0.606790261,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.04109589,Private,0.43607943,HS-grad,0.533333333,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0.342465753,Private,0.292703593,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.328767123,Local-gov,0.170892029,Masters,0.866666667,Divorced,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
0.383561644,Federal-gov,0.107405471,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.342465753,Local-gov,0.298786665,Assoc-acdm,0.733333333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.571428571,United-States,>50K
0.109589041,Private,0.02023894,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.301369863,Private,0.029590476,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.232876712,Private,0.188965222,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.068493151,Self-emp-not-inc,0.338919405,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.369863014,Private,0.360371507,HS-grad,0.533333333,Divorced,Tech-support,Not-in-family,White,Male,0,0,0.714285714,United-States,>50K
0.493150685,Self-emp-inc,0.300785018,Some-college,0.6,Widowed,Sales,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.408204295,9th,0.266666667,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,Guatemala,<=50K
0.589041096,Private,0.331617993,HS-grad,0.533333333,Separated,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
0.534246575,Private,0.23104282,HS-grad,0.533333333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.2,United-States,<=50K
0.02739726,Private,0.238200998,10th,0.333333333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.4,United-States,<=50K
0.287671233,Private,0.281952519,HS-grad,0.533333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.315068493,Federal-gov,0.103738371,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.479452055,Private,0.27946752,Assoc-acdm,0.733333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.857142857,United-States,>50K
0.068493151,Private,0.051367009,Some-college,0.6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.428571429,United-States,<=50K
0.205479452,State-gov,0.156589476,HS-grad,0.533333333,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
0.136986301,Private,0.180267724,Bachelors,0.8,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.109589041,Private,0.238623794,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.428571429,Guatemala,<=50K
0.260273973,Private,0.06653931,Masters,0.866666667,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,0.428571429,Iran,>50K
0.068493151,Private,0.353969183,12th,0.466666667,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,0.428571429,United-States,<=50K
0.205479452,Self-emp-not-inc,0.121402575,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.571428571,United-States,<=50K
0.273972603,Private,0.303558209,Bachelors,0.8,Separated,Exec-managerial,Unmarried,Black,Female,0,0,0.428571429,United-States,<=50K
0.068493151,Private,0.361056608,HS-grad,0.533333333,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.828571429,United-States,<=50K
0.164383562,Private,0.058086861,HS-grad,0.533333333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.428571429,United-States,>50K
0.342465753,Private,0.226455925,Preschool,0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
0.383561644,Private,0.3006159,Assoc-voc,0.666666667,Never-married,Sales,Not-in-family,White,Female,0,0,0.371428571,United-States,<=50K
0.219178082,Private,0.473925626,Bachelors,0.8,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.571428571,United-States,<=50K
0.301369863,Private,0.173987924,Some-college,0.6,Separated,Prof-specialty,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.265701659,12th,0.466666667,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.571428571,United-States,<=50K
0.493150685,Local-gov,0.405650267,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.714285714,United-States,>50K
0.178082192,Private,0.26216226,Bachelors,0.8,Never-married,Other-service,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.479452055,Self-emp-not-inc,0.045611819,Some-college,0.6,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,0.285714286,United-States,<=50K
0.410958904,Local-gov,0.350122611,Masters,0.866666667,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.285714286,United-States,>50K
0.602739726,Private,0.190642597,HS-grad,0.533333333,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,0.428571429,India,<=50K
0.301369863,Local-gov,0.38888515,Masters,0.866666667,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,0.428571429,Dominican-Republic,<=50K
0.410958904,Private,0.304245035,Some-college,0.6,Divorced,Sales,Unmarried,White,Male,0,0,0.714285714,United-States,<=50K
0.02739726,Private,0.628747992,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0.191780822,Private,0.151847269,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.742857143,United-States,<=50K
0.164383562,Private,0.201334997,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.342465753,Private,0.357230744,HS-grad,0.533333333,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,0.428571429,Poland,<=50K
0.136986301,Private,0.339954821,Assoc-voc,0.666666667,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.493150685,Private,0.230737372,HS-grad,0.533333333,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.068493151,Private,0.16443103,12th,0.466666667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.109589041,Private,0.434614316,HS-grad,0.533333333,Separated,Protective-serv,Own-child,Black,Male,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.095049502,Bachelors,0.8,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.285714286,United-States,<=50K
0.178082192,Private,0.371510862,9th,0.266666667,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.342857143,United-States,<=50K
0.136986301,Private,0.159229788,Bachelors,0.8,Divorced,Prof-specialty,Own-child,White,Female,0,0,0.714285714,United-States,<=50K
0.109589041,Private,0.170957605,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.205479452,Private,0.465300607,HS-grad,0.533333333,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.726027397,Private,0.314024543,10th,0.333333333,Widowed,Craft-repair,Unmarried,White,Male,0,0,0.571428571,United-States,<=50K
0.452054795,Private,0.039192237,HS-grad,0.533333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.499626387,Some-college,0.6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.285714286,United-States,<=50K
0.232876712,Private,0.483420395,11th,0.4,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,0.857142857,United-States,<=50K
0.547945205,Self-emp-not-inc,0.262569524,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.301369863,Private,0.089682593,Masters,0.866666667,Never-married,Other-service,Not-in-family,White,Female,0,0,0.2,United-States,<=50K
0.438356164,Private,0.278356173,Some-college,0.6,Divorced,Other-service,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.123287671,Private,0.235320815,HS-grad,0.533333333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.571428571,United-States,<=50K
0.191780822,Private,0.627470978,Some-college,0.6,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,0.428571429,Japan,<=50K
0.589041096,Self-emp-not-inc,0.262968159,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.136986301,Private,0.311442905,Prof-school,0.933333333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.191780822,Private,0.159761302,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.428571429,United-States,<=50K
0.575342466,Private,0.347030167,HS-grad,0.533333333,Widowed,Exec-managerial,Unmarried,White,Female,0,0,0.714285714,United-States,<=50K
0.068493151,Private,0.153350349,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.571428571,United-States,<=50K
0.493150685,State-gov,0.241108793,10th,0.333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.356164384,Private,0.225379092,HS-grad,0.533333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.485714286,United-States,>50K
0.095890411,Private,0.297585581,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.589041096,Private,0.301076661,10th,0.333333333,Widowed,Tech-support,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.095890411,Private,0.69827793,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.479452055,Federal-gov,0.193324325,HS-grad,0.533333333,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,0.428571429,United-States,<=50K
0.232876712,Private,0.545005237,10th,0.333333333,Separated,Other-service,Not-in-family,White,Female,0,0,0.285714286,United-States,<=50K
0.246575342,Local-gov,0.291298878,Assoc-acdm,0.733333333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.287671233,Private,0.747027061,9th,0.266666667,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,0.428571429,Mexico,<=50K
0.493150685,Local-gov,0.202750066,Prof-school,0.933333333,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.714285714,United-States,>50K
0.082191781,Private,0.155076043,HS-grad,0.533333333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.393675677,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.398939043,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.452054795,Private,0.012124726,HS-grad,0.533333333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,>50K
0.205479452,Private,0.068056196,Bachelors,0.8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.714285714,United-States,>50K
0.616438356,Private,0.283051786,10th,0.333333333,Divorced,Other-service,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.383561644,Private,0.034557023,Masters,0.866666667,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.767123288,Self-emp-not-inc,0.392339989,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.643835616,Private,0.146368191,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0.123287671,Private,0.290177177,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.571428571,United-States,>50K
0.082191781,Private,0.725996027,HS-grad,0.533333333,Never-married,Sales,Not-in-family,White,Male,0,0,0.657142857,United-States,<=50K
0.178082192,Private,0.171870497,HS-grad,0.533333333,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,0.428571429,Vietnam,<=50K
0.465753425,Private,0.407155073,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.246575342,Self-emp-not-inc,0.140965043,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.857142857,United-States,<=50K
0.246575342,Self-emp-inc,0.113580004,Masters,0.866666667,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.428571429,India,>50K
0.328767123,Private,0.476118983,HS-grad,0.533333333,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.069141657,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.397260274,Local-gov,0.001913795,Prof-school,0.933333333,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.428571429,Philippines,>50K
0.191780822,Private,0.435490969,HS-grad,0.533333333,Never-married,Other-service,Not-in-family,White,Female,0,0,0.142857143,United-States,<=50K
0.328767123,Self-emp-inc,0.22932748,Some-college,0.6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,0.428571429,Honduras,<=50K
0.082191781,Private,0.275707233,HS-grad,0.533333333,Never-married,Sales,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.438356164,Private,0.460339237,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.493150685,Private,0.803918016,Assoc-voc,0.666666667,Divorced,Tech-support,Not-in-family,Black,Male,0,0,0.428571429,United-States,<=50K
0.260273973,Private,0.403520761,Assoc-acdm,0.733333333,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,0.428571429,Taiwan,<=50K
0.04109589,Private,0.162175548,11th,0.4,Never-married,Transport-moving,Other-relative,White,Male,0,0,0.428571429,Guatemala,<=50K
0.068493151,Private,0.373126112,Some-college,0.6,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,0.2,United-States,<=50K
0.109589041,Private,0.515238741,Assoc-voc,0.666666667,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,0.428571429,United-States,<=50K
0.04109589,Private,0.792128074,1st-4th,0.066666667,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.142857143,El-Salvador,<=50K
0.589041096,Self-emp-not-inc,0.024361623,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.04109589,Private,0.214992139,HS-grad,0.533333333,Never-married,Other-service,Other-relative,White,Male,0,0,0.142857143,United-States,<=50K
0.479452055,Private,0.188518267,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.260273973,Private,0.505279761,HS-grad,0.533333333,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,0.428571429,United-States,>50K
0.397260274,Local-gov,0.300236248,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.428571429,Philippines,>50K
0.068493151,Private,0.425944429,11th,0.4,Never-married,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
0.02739726,Private,0.385019595,Some-college,0.6,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.285714286,United-States,<=50K
0.273972603,Private,0.298612369,HS-grad,0.533333333,Never-married,Sales,Unmarried,White,Male,0,0,0.428571429,United-States,<=50K
0.178082192,Private,0.620290365,Assoc-voc,0.666666667,Divorced,Sales,Not-in-family,White,Female,0,0,0.428571429,United-States,>50K
0.369863014,Private,0.300029164,Assoc-acdm,0.733333333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
0.068493151,Private,0.503923365,HS-grad,0.533333333,Never-married,Sales,Not-in-family,White,Male,0,0,0.571428571,Canada,<=50K
0,Private,0.390314025,11th,0.4,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.054794521,Private,0.578576889,HS-grad,0.533333333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.684931507,Private,0.157871667,Masters,0.866666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.397260274,Private,0.291549104,7th-8th,0.2,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.164383562,Private,0.263066524,HS-grad,0.533333333,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,0.714285714,United-States,<=50K
0.246575342,Private,0.761158769,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.02739726,Private,0.221665398,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.142857143,United-States,<=50K
0.260273973,Private,0.170400206,12th,0.466666667,Separated,Other-service,Unmarried,White,Female,0,0,0.428571429,Mexico,<=50K
0.616438356,State-gov,0.433894702,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Private,0.42334726,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.013955688,Some-college,0.6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,0.428571429,United-States,<=50K
0.397260274,Local-gov,0.33509009,Masters,0.866666667,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.514285714,United-States,<=50K
0.219178082,Private,0.039294053,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.428571429,United-States,>50K
0.616438356,Private,0.281360606,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.150684932,Private,0.455543533,10th,0.333333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.068493151,Private,0.473466591,Some-college,0.6,Never-married,Sales,Own-child,White,Female,0,0,0.285714286,United-States,<=50K
0.178082192,Private,0.171870497,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,Poland,<=50K
0.136986301,Private,0.305026774,Assoc-voc,0.666666667,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,0.571428571,United-States,<=50K
0.260273973,Private,0.240384001,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.479452055,Private,0.235771221,Bachelors,0.8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.410958904,Private,0.148654735,12th,0.466666667,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,0.857142857,United-States,<=50K
0.547945205,Local-gov,0.568923357,HS-grad,0.533333333,Divorced,Protective-serv,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.643835616,Private,0.268712995,Some-college,0.6,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.493150685,Private,0.311888134,11th,0.4,Widowed,Other-service,Own-child,White,Female,0,0,0.628571429,United-States,<=50K
0.493150685,Private,0.282903377,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.542857143,United-States,>50K
0.191780822,Private,0.190195642,Some-college,0.6,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,0.428571429,South,<=50K
0.383561644,Local-gov,0.38252079,HS-grad,0.533333333,Separated,Other-service,Unmarried,Black,Female,0,0,0.428571429,United-States,<=50K
0.383561644,State-gov,0.200934636,HS-grad,0.533333333,Divorced,Adm-clerical,Other-relative,White,Female,0,0,0.428571429,United-States,<=50K
0.082191781,Private,0.338726127,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Female,0,0,0.085714286,United-States,<=50K
0.191780822,Private,0.12709564,Assoc-voc,0.666666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.246575342,Self-emp-not-inc,0.304788628,Bachelors,0.8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.571428571,United-States,<=50K
0.520547945,Self-emp-not-inc,0.295828825,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.191780822,Private,0.275638205,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.561643836,Self-emp-inc,0.111937143,11th,0.4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0.397260274,Self-emp-not-inc,0.118732926,HS-grad,0.533333333,Widowed,Other-service,Other-relative,White,Female,0,0,0.428571429,United-States,<=50K
0.287671233,Private,0.24310197,Assoc-voc,0.666666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.424657534,Self-emp-not-inc,0.285719709,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,England,<=50K
0.109589041,Private,0.431842851,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.493150685,Federal-gov,0.369414144,Some-college,0.6,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Private,0.228877074,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.178082192,Private,0.535570868,HS-grad,0.533333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.164383562,Private,0.610136382,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.164383562,State-gov,0.496677176,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.561643836,Private,0.269793279,Masters,0.866666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.342465753,Self-emp-not-inc,0.118258361,7th-8th,0.2,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,0.714285714,United-States,<=50K
0.260273973,Self-emp-not-inc,0.093116724,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.342465753,Self-emp-not-inc,0.152378783,7th-8th,0.2,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.142857143,United-States,<=50K
0.342465753,Self-emp-not-inc,0.164810683,Some-college,0.6,Never-married,Craft-repair,Unmarried,White,Male,0,0,0.428571429,United-States,<=50K
0.356164384,Private,0.655047569,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.371428571,United-States,>50K
0.273972603,Private,0.367880002,Assoc-voc,0.666666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.136986301,Private,0.828195079,Bachelors,0.8,Never-married,Tech-support,Not-in-family,Black,Female,0,0,0.428571429,France,<=50K
0.506849315,Private,0.492780559,5th-6th,0.133333333,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,0.428571429,Mexico,<=50K
0.164383562,Private,0.277232746,HS-grad,0.533333333,Never-married,Other-service,Unmarried,White,Female,0,0,0.142857143,United-States,<=50K
0.164383562,Private,0.337723499,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.371428571,United-States,<=50K
0.273972603,Private,0.485537821,Some-college,0.6,Divorced,Other-service,Not-in-family,White,Male,0,0,0.628571429,United-States,<=50K
0.520547945,Self-emp-inc,0.290786347,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.465753425,Private,0.431539129,HS-grad,0.533333333,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,0.142857143,United-States,<=50K
0.246575342,Private,0.285048414,Masters,0.866666667,Never-married,Prof-specialty,Unmarried,White,Female,0,0,0.2,United-States,<=50K
0.643835616,Self-emp-not-inc,0.413350314,HS-grad,0.533333333,Widowed,Other-service,Other-relative,White,Female,0,0,0.428571429,United-States,<=50K
0.082191781,Private,0.390641906,5th-6th,0.133333333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.857142857,Mexico,<=50K
0.438356164,Private,0.01888427,Bachelors,0.8,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,0.285714286,Philippines,<=50K
0.616438356,Private,0.175361576,HS-grad,0.533333333,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,0.428571429,United-States,<=50K
0.383561644,Self-emp-not-inc,0.402297244,Masters,0.866666667,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.04109589,Private,0.028070139,Assoc-acdm,0.733333333,Never-married,Sales,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.287671233,Private,0.278635735,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.657142857,United-States,<=50K
0.452054795,Self-emp-inc,0.218726541,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.088374517,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.857142857,United-States,>50K
0.479452055,Federal-gov,0.307684343,Some-college,0.6,Separated,Exec-managerial,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.150684932,Self-emp-not-inc,0.369507332,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,0.714285714,United-States,>50K
0.616438356,Self-emp-not-inc,0.25623105,HS-grad,0.533333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.142857143,United-States,<=50K
0.191780822,Private,0.262616118,HS-grad,0.533333333,Divorced,Other-service,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.744831978,HS-grad,0.533333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
